OrderId,EmployeeId,SaleDate,AmountSold,PaymentType,ThingsOrdered,ThingsOrderedNames
2933,9,2024-11-21 13:05:00,28.75,Gift Card,"[1, 6, 7, 10, 22, 11, 11, 25, 14]","['Orange Chicken', 'SweetFire Chicken Breast', 'Black Pepper Steak', 'Fried Rice', 'Chow Mein', 'Spring Roll', 'Super Greens', 'Water Bottle']"
2934,8,2024-11-21 18:53:00,34.50,Gift Card,"[6, 3, 6, 3, 8, 18, 10, 22, 10, 16, 15, 17]","['Kung Pao Chicken', 'SweetFire Chicken Breast', 'Broccoli Beef', 'Fried Rice', 'Fountain Soda', 'Coke', 'Apple Juice', 'Bourbon Chicken', 'Super Greens']"
2935,9,2024-11-21 08:26:00,36.90,Cash,"[3, 2, 4, 7, 10, 11, 22, 11, 16, 15, 23, 13]","['Beijing Beef', 'Kung Pao Chicken', 'Honey Walnut Shrimp', 'Black Pepper Steak', 'Fried Rice', 'Chow Mein', 'Egg Roll', 'Fountain Soda', 'Coke', 'Super Greens', 'Cream Cheese Rangoons']"
2936,1,2024-11-21 13:39:00,31.05,Gift Card,"[1, 1, 9, 7, 16, 16, 24, 13, 24]","['Orange Chicken', 'Black Pepper Steak', 'Sweet and Sour Chicken Breast', 'Egg Roll', 'Coke', 'Apple Pie Roll']"
2937,9,2024-11-21 13:14:00,25.45,Gift Card,"[4, 11, 10, 15, 16, 25, 13, 13, 14]","['Honey Walnut Shrimp', 'Fried Rice', 'Chow Mein', 'Egg Roll', 'Spring Roll', 'Fountain Soda', 'Coke', 'Water Bottle']"
2938,5,2024-11-21 15:59:00,18.10,Gift Card,"[8, 4, 7, 16]","['Honey Walnut Shrimp', 'Black Pepper Steak', 'Broccoli Beef', 'Coke']"
2939,1,2024-11-21 13:33:00,24.60,Cash,"[18, 9, 12, 10, 12, 15, 14, 23]","['Sweet and Sour Chicken Breast', 'Fried Rice', 'White Rice', 'Spring Roll', 'Fountain Soda', 'Bourbon Chicken', 'Cream Cheese Rangoons']"
2940,1,2024-11-21 08:29:00,13.70,Gift Card,"[21, 17, 16, 23, 13]","['Egg Roll', 'Coke', 'Apple Juice', 'String Bean Chicken', 'Cream Cheese Rangoons']"
2941,8,2024-11-21 16:53:00,30.60,Credit,"[4, 6, 7, 1, 5, 22, 22, 25, 23, 13, 24, 13]","['Orange Chicken', 'Honey Walnut Shrimp', 'Teriyaki Chicken', 'SweetFire Chicken Breast', 'Black Pepper Steak', 'Egg Roll', 'Super Greens', 'Cream Cheese Rangoons', 'Apple Pie Roll', 'Water Bottle']"
2942,3,2024-11-21 10:51:00,41.60,Credit,"[18, 2, 5, 21, 2, 18, 21, 3]","['Beijing Beef', 'Kung Pao Chicken', 'Teriyaki Chicken', 'Bourbon Chicken', 'String Bean Chicken']"
2943,8,2024-11-21 20:54:00,34.30,Gift Card,"[20, 3, 2, 1, 17, 16, 25, 16, 13, 13]","['Orange Chicken', 'Beijing Beef', 'Kung Pao Chicken', 'Egg Roll', 'Coke', 'Apple Juice', 'Mushroom Chicken', 'Water Bottle']"
2944,5,2024-11-21 20:02:00,11.55,Gift Card,"[9, 3, 10, 23]","['Kung Pao Chicken', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Cream Cheese Rangoons']"
2945,4,2024-11-21 10:32:00,35.35,Gift Card,"[20, 1, 21, 11, 12, 11, 16, 16, 17, 25, 13, 13, 24]","['Orange Chicken', 'Chow Mein', 'White Rice', 'Egg Roll', 'Coke', 'Apple Juice', 'Mushroom Chicken', 'String Bean Chicken', 'Apple Pie Roll', 'Water Bottle']"
2946,2,2024-11-21 13:46:00,20.40,Gift Card,"[9, 19, 25, 17, 25, 17]","['Sweet and Sour Chicken Breast', 'Apple Juice', 'Honey Sesame Chicken', 'Water Bottle']"
2947,7,2024-11-21 18:51:00,15.20,Credit,"[3, 10, 10, 15]","['Kung Pao Chicken', 'Fried Rice', 'Fountain Soda']"
2948,1,2024-11-21 15:58:00,34.80,Gift Card,"[3, 20, 4, 18, 5, 7, 7, 12, 22, 24, 14, 14, 23]","['Kung Pao Chicken', 'Honey Walnut Shrimp', 'Teriyaki Chicken', 'Black Pepper Steak', 'White Rice', 'Spring Roll', 'Bourbon Chicken', 'Mushroom Chicken', 'Super Greens', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
2949,2,2024-11-21 09:05:00,24.05,Gift Card,"[18, 7, 18, 11, 17, 17, 15, 23, 23, 14]","['Black Pepper Steak', 'Chow Mein', 'Spring Roll', 'Fountain Soda', 'Apple Juice', 'Bourbon Chicken', 'Cream Cheese Rangoons']"
2950,5,2024-11-21 16:31:00,25.60,Gift Card,"[8, 7, 12, 11, 10, 13, 23, 24, 24]","['Black Pepper Steak', 'Broccoli Beef', 'Fried Rice', 'Chow Mein', 'White Rice', 'Egg Roll', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
2951,10,2024-11-21 20:05:00,50.85,Gift Card,"[7, 4, 2, 8, 7, 8, 7, 21, 15, 15, 17, 24]","['Beijing Beef', 'Honey Walnut Shrimp', 'Black Pepper Steak', 'Broccoli Beef', 'Fountain Soda', 'Apple Juice', 'String Bean Chicken', 'Apple Pie Roll']"
2952,4,2024-11-21 18:10:00,27.10,Gift Card,"[2, 19, 12, 11, 10, 15, 17, 14, 23]","['Beijing Beef', 'Fried Rice', 'Chow Mein', 'White Rice', 'Spring Roll', 'Fountain Soda', 'Apple Juice', 'Honey Sesame Chicken', 'Cream Cheese Rangoons']"
2953,1,2024-11-21 10:09:00,30.50,Credit,"[18, 5, 22, 10, 12, 12, 15, 25, 25]","['Teriyaki Chicken', 'Fried Rice', 'White Rice', 'Fountain Soda', 'Bourbon Chicken', 'Super Greens', 'Water Bottle']"
2954,6,2024-11-21 13:59:00,39.50,Credit,"[5, 7, 6, 5, 1, 25, 15, 25, 17, 14, 24]","['Orange Chicken', 'Teriyaki Chicken', 'SweetFire Chicken Breast', 'Black Pepper Steak', 'Spring Roll', 'Fountain Soda', 'Apple Juice', 'Apple Pie Roll', 'Water Bottle']"
2955,10,2024-11-21 08:58:00,40.40,Credit,"[6, 20, 9, 8, 21, 9, 11, 17, 15, 17, 16, 23, 13]","['SweetFire Chicken Breast', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Chow Mein', 'Egg Roll', 'Fountain Soda', 'Coke', 'Apple Juice', 'Mushroom Chicken', 'String Bean Chicken', 'Cream Cheese Rangoons']"
2956,2,2024-11-21 16:07:00,38.90,Gift Card,"[19, 18, 5, 2, 6, 2, 2, 17]","['Beijing Beef', 'Teriyaki Chicken', 'SweetFire Chicken Breast', 'Apple Juice', 'Bourbon Chicken', 'Honey Sesame Chicken']"
2957,9,2024-11-21 19:35:00,26.10,Gift Card,"[5, 7, 8, 22, 10, 11, 15, 14, 14]","['Teriyaki Chicken', 'Black Pepper Steak', 'Broccoli Beef', 'Fried Rice', 'Chow Mein', 'Spring Roll', 'Fountain Soda', 'Super Greens']"
2958,1,2024-11-21 09:03:00,36.20,Gift Card,"[18, 1, 8, 5, 20, 10, 15, 16, 25, 23, 14, 14, 14]","['Orange Chicken', 'Teriyaki Chicken', 'Broccoli Beef', 'Fried Rice', 'Spring Roll', 'Fountain Soda', 'Coke', 'Bourbon Chicken', 'Mushroom Chicken', 'Cream Cheese Rangoons', 'Water Bottle']"
2959,4,2024-11-21 09:15:00,19.05,Cash,"[9, 2, 4, 11, 17, 13, 13, 24]","['Beijing Beef', 'Honey Walnut Shrimp', 'Sweet and Sour Chicken Breast', 'Chow Mein', 'Egg Roll', 'Apple Juice', 'Apple Pie Roll']"
2960,3,2024-11-21 18:35:00,33.00,Cash,"[19, 19, 12, 22, 11, 10, 16, 16, 25, 15]","['Fried Rice', 'Chow Mein', 'White Rice', 'Fountain Soda', 'Coke', 'Honey Sesame Chicken', 'Super Greens', 'Water Bottle']"
2961,1,2024-11-21 14:41:00,17.70,Credit,"[3, 20, 22, 22, 13, 14]","['Kung Pao Chicken', 'Egg Roll', 'Spring Roll', 'Mushroom Chicken', 'Super Greens']"
2962,6,2024-11-21 15:28:00,25.20,Gift Card,"[21, 5, 5, 1, 4, 11, 14, 14]","['Orange Chicken', 'Honey Walnut Shrimp', 'Teriyaki Chicken', 'Chow Mein', 'Spring Roll', 'String Bean Chicken']"
2963,3,2024-11-21 11:54:00,27.75,Gift Card,"[20, 19, 1, 8, 3, 23]","['Orange Chicken', 'Kung Pao Chicken', 'Broccoli Beef', 'Honey Sesame Chicken', 'Mushroom Chicken', 'Cream Cheese Rangoons']"
2964,7,2024-11-21 08:40:00,25.50,Gift Card,"[6, 20, 12, 12, 10, 11, 16]","['SweetFire Chicken Breast', 'Fried Rice', 'Chow Mein', 'White Rice', 'Coke', 'Mushroom Chicken']"
2965,4,2024-11-21 15:44:00,44.75,Cash,"[20, 8, 6, 7, 5, 7, 8, 18, 12, 12, 15, 15, 16, 15, 13]","['Teriyaki Chicken', 'SweetFire Chicken Breast', 'Black Pepper Steak', 'Broccoli Beef', 'White Rice', 'Egg Roll', 'Fountain Soda', 'Coke', 'Bourbon Chicken', 'Mushroom Chicken']"
2966,1,2024-11-21 12:43:00,30.35,Credit,"[20, 2, 18, 12, 11, 11, 25, 15, 14, 14, 24]","['Beijing Beef', 'Chow Mein', 'White Rice', 'Spring Roll', 'Fountain Soda', 'Bourbon Chicken', 'Mushroom Chicken', 'Apple Pie Roll', 'Water Bottle']"
2967,6,2024-11-21 13:56:00,19.60,Gift Card,"[19, 12, 10, 22, 25]","['Fried Rice', 'White Rice', 'Honey Sesame Chicken', 'Super Greens', 'Water Bottle']"
2968,1,2024-11-21 17:59:00,37.50,Cash,"[20, 2, 11, 11, 11, 22, 16, 16, 25, 13, 13, 24, 14]","['Beijing Beef', 'Chow Mein', 'Egg Roll', 'Spring Roll', 'Coke', 'Mushroom Chicken', 'Super Greens', 'Apple Pie Roll', 'Water Bottle']"
2969,6,2024-11-21 09:47:00,23.30,Credit,"[21, 5, 18, 22, 16, 15, 14, 14, 24, 24]","['Teriyaki Chicken', 'Spring Roll', 'Fountain Soda', 'Coke', 'Bourbon Chicken', 'String Bean Chicken', 'Super Greens', 'Apple Pie Roll']"
2970,3,2024-11-21 18:25:00,30.25,Credit,"[1, 18, 8, 21, 6, 25, 14]","['Orange Chicken', 'SweetFire Chicken Breast', 'Broccoli Beef', 'Spring Roll', 'Bourbon Chicken', 'String Bean Chicken', 'Water Bottle']"
2971,5,2024-11-21 12:24:00,20.60,Gift Card,"[1, 10, 12, 22, 23, 13]","['Orange Chicken', 'Fried Rice', 'White Rice', 'Egg Roll', 'Super Greens', 'Cream Cheese Rangoons']"
2972,4,2024-11-21 15:38:00,31.00,Gift Card,"[3, 22, 22, 22, 22, 15, 24, 23, 23, 23]","['Kung Pao Chicken', 'Fountain Soda', 'Super Greens', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
2973,8,2024-11-21 15:39:00,42.90,Gift Card,"[18, 5, 19, 21, 4, 4, 7, 11, 22, 12, 16, 25, 13, 23, 14, 13]","['Honey Walnut Shrimp', 'Teriyaki Chicken', 'Black Pepper Steak', 'Chow Mein', 'White Rice', 'Egg Roll', 'Spring Roll', 'Coke', 'Bourbon Chicken', 'Honey Sesame Chicken', 'String Bean Chicken', 'Super Greens', 'Cream Cheese Rangoons', 'Water Bottle']"
2974,4,2024-11-21 16:25:00,43.20,Credit,"[7, 8, 5, 4, 7, 7, 25, 16, 13, 24, 24, 24]","['Honey Walnut Shrimp', 'Teriyaki Chicken', 'Black Pepper Steak', 'Broccoli Beef', 'Egg Roll', 'Coke', 'Apple Pie Roll', 'Water Bottle']"
2975,8,2024-11-21 14:18:00,21.85,Credit,"[19, 20, 5, 12, 22, 12, 13]","['Teriyaki Chicken', 'White Rice', 'Egg Roll', 'Honey Sesame Chicken', 'Mushroom Chicken', 'Super Greens']"
2976,1,2024-11-21 20:57:00,28.40,Cash,"[2, 4, 5, 20, 22, 22, 11, 12]","['Beijing Beef', 'Honey Walnut Shrimp', 'Teriyaki Chicken', 'Chow Mein', 'White Rice', 'Mushroom Chicken', 'Super Greens']"
2977,8,2024-11-21 10:12:00,30.30,Credit,"[2, 21, 9, 20, 16, 14, 23, 14, 14]","['Beijing Beef', 'Sweet and Sour Chicken Breast', 'Spring Roll', 'Coke', 'Mushroom Chicken', 'String Bean Chicken', 'Cream Cheese Rangoons']"
2978,9,2024-11-21 16:21:00,32.35,Gift Card,"[21, 7, 1, 18, 10, 12, 25, 17, 25, 14, 14, 14]","['Orange Chicken', 'Black Pepper Steak', 'Fried Rice', 'White Rice', 'Spring Roll', 'Apple Juice', 'Bourbon Chicken', 'String Bean Chicken', 'Water Bottle']"
2979,4,2024-11-21 08:51:00,22.60,Cash,"[21, 7, 21, 6, 6, 20, 10, 10]","['SweetFire Chicken Breast', 'Black Pepper Steak', 'Fried Rice', 'Mushroom Chicken', 'String Bean Chicken']"
2980,8,2024-11-21 18:14:00,15.80,Credit,"[7, 1, 10, 15, 24, 24]","['Orange Chicken', 'Black Pepper Steak', 'Fried Rice', 'Fountain Soda', 'Apple Pie Roll']"
2981,7,2024-11-21 15:16:00,36.95,Cash,"[8, 6, 3, 3, 1, 22, 25, 17, 17, 16, 13, 14, 13]","['Orange Chicken', 'Kung Pao Chicken', 'SweetFire Chicken Breast', 'Broccoli Beef', 'Egg Roll', 'Spring Roll', 'Coke', 'Apple Juice', 'Super Greens', 'Water Bottle']"
2982,6,2024-11-21 15:25:00,26.00,Gift Card,"[20, 18, 8, 18, 11, 25, 23, 23, 13, 14]","['Broccoli Beef', 'Chow Mein', 'Egg Roll', 'Spring Roll', 'Bourbon Chicken', 'Mushroom Chicken', 'Cream Cheese Rangoons', 'Water Bottle']"
2983,6,2024-11-21 08:19:00,50.10,Credit,"[21, 5, 18, 7, 19, 20, 20, 6, 16, 16, 14, 14]","['Teriyaki Chicken', 'SweetFire Chicken Breast', 'Black Pepper Steak', 'Spring Roll', 'Coke', 'Bourbon Chicken', 'Honey Sesame Chicken', 'Mushroom Chicken', 'String Bean Chicken']"
2984,6,2024-11-21 20:23:00,18.05,Gift Card,"[19, 19, 2, 12, 15, 16, 23]","['Beijing Beef', 'White Rice', 'Fountain Soda', 'Coke', 'Honey Sesame Chicken', 'Cream Cheese Rangoons']"
2985,3,2024-11-21 09:52:00,32.10,Credit,"[18, 20, 22, 10, 11, 15, 25, 16, 16, 14, 14]","['Fried Rice', 'Chow Mein', 'Spring Roll', 'Fountain Soda', 'Coke', 'Bourbon Chicken', 'Mushroom Chicken', 'Super Greens', 'Water Bottle']"
2986,5,2024-11-21 19:55:00,53.40,Credit,"[4, 2, 9, 7, 6, 5, 1, 16, 15, 17, 15, 23, 23, 23, 14]","['Orange Chicken', 'Beijing Beef', 'Honey Walnut Shrimp', 'Teriyaki Chicken', 'SweetFire Chicken Breast', 'Black Pepper Steak', 'Sweet and Sour Chicken Breast', 'Spring Roll', 'Fountain Soda', 'Coke', 'Apple Juice', 'Cream Cheese Rangoons']"
2987,10,2024-11-21 11:27:00,21.40,Credit,"[4, 1, 25, 17, 16, 14, 24]","['Orange Chicken', 'Honey Walnut Shrimp', 'Spring Roll', 'Coke', 'Apple Juice', 'Apple Pie Roll', 'Water Bottle']"
2988,9,2024-11-21 12:36:00,28.60,Cash,"[8, 18, 4, 3, 7, 6, 12, 11, 15, 23, 23]","['Kung Pao Chicken', 'Honey Walnut Shrimp', 'SweetFire Chicken Breast', 'Black Pepper Steak', 'Broccoli Beef', 'Chow Mein', 'White Rice', 'Fountain Soda', 'Bourbon Chicken', 'Cream Cheese Rangoons']"
2989,8,2024-11-21 08:35:00,15.05,Cash,"[3, 22, 25, 16, 13]","['Kung Pao Chicken', 'Egg Roll', 'Coke', 'Super Greens', 'Water Bottle']"
2990,9,2024-11-21 18:11:00,48.80,Cash,"[2, 5, 9, 9, 20, 18, 18, 21, 22, 10, 11, 12, 16, 25, 23, 13, 24, 24]","['Beijing Beef', 'Teriyaki Chicken', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Chow Mein', 'White Rice', 'Egg Roll', 'Coke', 'Bourbon Chicken', 'Mushroom Chicken', 'String Bean Chicken', 'Super Greens', 'Cream Cheese Rangoons', 'Apple Pie Roll', 'Water Bottle']"
2991,8,2024-11-21 09:16:00,21.80,Gift Card,"[21, 12, 16, 16, 15, 25, 23, 14]","['White Rice', 'Spring Roll', 'Fountain Soda', 'Coke', 'String Bean Chicken', 'Cream Cheese Rangoons', 'Water Bottle']"
2992,7,2024-11-21 16:43:00,35.65,Cash,"[5, 9, 20, 4, 3, 1, 22, 10, 22, 11, 16, 24]","['Orange Chicken', 'Kung Pao Chicken', 'Honey Walnut Shrimp', 'Teriyaki Chicken', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Chow Mein', 'Coke', 'Mushroom Chicken', 'Super Greens', 'Apple Pie Roll']"
2993,6,2024-11-21 14:34:00,33.85,Gift Card,"[18, 5, 10, 22, 12, 15, 25, 15, 17, 13, 23, 14]","['Teriyaki Chicken', 'Fried Rice', 'White Rice', 'Egg Roll', 'Spring Roll', 'Fountain Soda', 'Apple Juice', 'Bourbon Chicken', 'Super Greens', 'Cream Cheese Rangoons', 'Water Bottle']"
2994,5,2024-11-21 09:30:00,28.60,Gift Card,"[19, 5, 5, 21, 1, 1, 22, 22, 16, 23, 14]","['Orange Chicken', 'Teriyaki Chicken', 'Spring Roll', 'Coke', 'Honey Sesame Chicken', 'String Bean Chicken', 'Super Greens', 'Cream Cheese Rangoons']"
2995,10,2024-11-21 14:09:00,43.05,Gift Card,"[5, 18, 5, 4, 7, 9, 7, 22, 12, 10, 10, 25, 14, 24, 23]","['Honey Walnut Shrimp', 'Teriyaki Chicken', 'Black Pepper Steak', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'White Rice', 'Spring Roll', 'Bourbon Chicken', 'Super Greens', 'Cream Cheese Rangoons', 'Apple Pie Roll', 'Water Bottle']"
2996,2,2024-11-21 12:02:00,24.35,Cash,"[19, 9, 9, 12, 22, 22, 15, 14]","['Sweet and Sour Chicken Breast', 'White Rice', 'Spring Roll', 'Fountain Soda', 'Honey Sesame Chicken', 'Super Greens']"
2997,7,2024-11-21 19:51:00,12.55,Cash,"[4, 22, 17, 24]","['Honey Walnut Shrimp', 'Apple Juice', 'Super Greens', 'Apple Pie Roll']"
2998,5,2024-11-21 15:00:00,47.30,Gift Card,"[20, 18, 20, 9, 6, 18, 7, 7, 22, 17, 25, 16, 25]","['SweetFire Chicken Breast', 'Black Pepper Steak', 'Sweet and Sour Chicken Breast', 'Coke', 'Apple Juice', 'Bourbon Chicken', 'Mushroom Chicken', 'Super Greens', 'Water Bottle']"
2999,7,2024-11-21 08:44:00,33.65,Gift Card,"[6, 4, 5, 19, 21, 8, 10, 17, 17, 13]","['Honey Walnut Shrimp', 'Teriyaki Chicken', 'SweetFire Chicken Breast', 'Broccoli Beef', 'Fried Rice', 'Egg Roll', 'Apple Juice', 'Honey Sesame Chicken', 'String Bean Chicken']"
3000,9,2024-11-21 15:15:00,28.10,Credit,"[4, 5, 5, 19, 12, 22, 15, 15, 14, 14]","['Honey Walnut Shrimp', 'Teriyaki Chicken', 'White Rice', 'Spring Roll', 'Fountain Soda', 'Honey Sesame Chicken', 'Super Greens']"
3001,7,2024-11-21 15:06:00,27.70,Cash,"[9, 1, 10, 10, 15, 25, 25, 16, 13, 14]","['Orange Chicken', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Egg Roll', 'Spring Roll', 'Fountain Soda', 'Coke', 'Water Bottle']"
3002,2,2024-11-21 12:10:00,29.20,Credit,"[3, 3, 21, 7, 3, 12, 25, 17, 17]","['Kung Pao Chicken', 'Black Pepper Steak', 'White Rice', 'Apple Juice', 'String Bean Chicken', 'Water Bottle']"
3003,8,2024-11-22 12:58:00,20.95,Gift Card,"[6, 6, 19, 10, 11, 14, 24, 14]","['SweetFire Chicken Breast', 'Fried Rice', 'Chow Mein', 'Spring Roll', 'Honey Sesame Chicken', 'Apple Pie Roll']"
3004,4,2024-11-22 17:45:00,44.15,Credit,"[18, 21, 21, 5, 5, 2, 20, 3, 12, 11, 11, 16, 17, 16, 17, 23]","['Beijing Beef', 'Kung Pao Chicken', 'Teriyaki Chicken', 'Chow Mein', 'White Rice', 'Coke', 'Apple Juice', 'Bourbon Chicken', 'Mushroom Chicken', 'String Bean Chicken', 'Cream Cheese Rangoons']"
3005,8,2024-11-22 12:01:00,51.60,Credit,"[8, 3, 8, 19, 2, 5, 3, 9, 16, 15, 15, 15]","['Beijing Beef', 'Kung Pao Chicken', 'Teriyaki Chicken', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Fountain Soda', 'Coke', 'Honey Sesame Chicken']"
3006,1,2024-11-22 15:34:00,33.85,Credit,"[20, 9, 1, 18, 8, 5, 1, 10, 23]","['Orange Chicken', 'Teriyaki Chicken', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Bourbon Chicken', 'Mushroom Chicken', 'Cream Cheese Rangoons']"
3007,10,2024-11-22 12:22:00,46.30,Cash,"[21, 5, 4, 21, 7, 19, 20, 22, 11, 11, 22, 16, 25, 17, 13, 24]","['Honey Walnut Shrimp', 'Teriyaki Chicken', 'Black Pepper Steak', 'Chow Mein', 'Egg Roll', 'Coke', 'Apple Juice', 'Honey Sesame Chicken', 'Mushroom Chicken', 'String Bean Chicken', 'Super Greens', 'Apple Pie Roll', 'Water Bottle']"
3008,1,2024-11-22 13:30:00,32.50,Credit,"[8, 3, 19, 18, 22, 11, 11, 16, 17, 23, 14]","['Kung Pao Chicken', 'Broccoli Beef', 'Chow Mein', 'Spring Roll', 'Coke', 'Apple Juice', 'Bourbon Chicken', 'Honey Sesame Chicken', 'Super Greens', 'Cream Cheese Rangoons']"
3009,5,2024-11-22 13:28:00,26.70,Credit,"[7, 3, 21, 11, 22, 16, 16, 17, 13, 13]","['Kung Pao Chicken', 'Black Pepper Steak', 'Chow Mein', 'Egg Roll', 'Coke', 'Apple Juice', 'String Bean Chicken', 'Super Greens']"
3010,9,2024-11-22 10:36:00,45.80,Gift Card,"[21, 8, 4, 5, 1, 2, 18, 18, 22, 16, 15, 23, 13]","['Orange Chicken', 'Beijing Beef', 'Honey Walnut Shrimp', 'Teriyaki Chicken', 'Broccoli Beef', 'Egg Roll', 'Fountain Soda', 'Coke', 'Bourbon Chicken', 'String Bean Chicken', 'Super Greens', 'Cream Cheese Rangoons']"
3011,5,2024-11-22 14:06:00,36.90,Cash,"[2, 9, 6, 1, 4, 8, 12, 15, 15, 16, 25]","['Orange Chicken', 'Beijing Beef', 'Honey Walnut Shrimp', 'SweetFire Chicken Breast', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'White Rice', 'Fountain Soda', 'Coke', 'Water Bottle']"
3012,4,2024-11-22 12:44:00,14.80,Cash,"[18, 7, 22, 16, 15]","['Black Pepper Steak', 'Fountain Soda', 'Coke', 'Bourbon Chicken', 'Super Greens']"
3013,2,2024-11-22 19:42:00,34.75,Cash,"[1, 5, 3, 1, 5, 11, 10, 10, 15, 16, 17, 14]","['Orange Chicken', 'Kung Pao Chicken', 'Teriyaki Chicken', 'Fried Rice', 'Chow Mein', 'Spring Roll', 'Fountain Soda', 'Coke', 'Apple Juice']"
3014,4,2024-11-22 15:48:00,32.55,Credit,"[18, 20, 1, 20, 25, 15, 17, 25, 23]","['Orange Chicken', 'Fountain Soda', 'Apple Juice', 'Bourbon Chicken', 'Mushroom Chicken', 'Cream Cheese Rangoons', 'Water Bottle']"
3015,5,2024-11-22 12:32:00,39.80,Credit,"[5, 1, 6, 5, 4, 20, 4, 12, 10, 17, 17, 14, 13, 14, 23]","['Orange Chicken', 'Honey Walnut Shrimp', 'Teriyaki Chicken', 'SweetFire Chicken Breast', 'Fried Rice', 'White Rice', 'Egg Roll', 'Spring Roll', 'Apple Juice', 'Mushroom Chicken', 'Cream Cheese Rangoons']"
3016,7,2024-11-22 08:50:00,29.25,Cash,"[5, 4, 18, 2, 12, 22, 11, 13, 13, 13]","['Beijing Beef', 'Honey Walnut Shrimp', 'Teriyaki Chicken', 'Chow Mein', 'White Rice', 'Egg Roll', 'Bourbon Chicken', 'Super Greens']"
3017,6,2024-11-22 15:43:00,37.90,Credit,"[9, 2, 9, 21, 6, 4, 19, 22, 10, 22, 13, 23, 24, 14]","['Beijing Beef', 'Honey Walnut Shrimp', 'SweetFire Chicken Breast', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Egg Roll', 'Spring Roll', 'Honey Sesame Chicken', 'String Bean Chicken', 'Super Greens', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
3018,1,2024-11-22 17:16:00,35.60,Credit,"[5, 5, 2, 8, 19, 11, 11, 25, 15, 25, 24, 13, 24, 24]","['Beijing Beef', 'Teriyaki Chicken', 'Broccoli Beef', 'Chow Mein', 'Egg Roll', 'Fountain Soda', 'Honey Sesame Chicken', 'Apple Pie Roll', 'Water Bottle']"
3019,10,2024-11-22 15:11:00,29.25,Credit,"[8, 1, 18, 3, 10, 16, 15, 16, 23, 14, 14]","['Orange Chicken', 'Kung Pao Chicken', 'Broccoli Beef', 'Fried Rice', 'Spring Roll', 'Fountain Soda', 'Coke', 'Bourbon Chicken', 'Cream Cheese Rangoons']"
3020,10,2024-11-22 19:57:00,37.35,Credit,"[9, 20, 9, 1, 6, 18, 8, 12, 14, 24, 13]","['Orange Chicken', 'SweetFire Chicken Breast', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'White Rice', 'Egg Roll', 'Spring Roll', 'Bourbon Chicken', 'Mushroom Chicken', 'Apple Pie Roll']"
3021,1,2024-11-22 13:58:00,28.50,Gift Card,"[1, 6, 6, 5, 11, 15, 15, 23, 13, 23, 23]","['Orange Chicken', 'Teriyaki Chicken', 'SweetFire Chicken Breast', 'Chow Mein', 'Egg Roll', 'Fountain Soda', 'Cream Cheese Rangoons']"
3022,7,2024-11-22 08:55:00,40.30,Gift Card,"[20, 20, 1, 19, 8, 9, 20, 12, 10, 12, 11, 25, 16]","['Orange Chicken', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Chow Mein', 'White Rice', 'Coke', 'Honey Sesame Chicken', 'Mushroom Chicken', 'Water Bottle']"
3023,9,2024-11-22 19:17:00,43.65,Gift Card,"[8, 7, 19, 9, 1, 1, 8, 10, 12, 10, 15, 17, 16, 14, 13, 23]","['Orange Chicken', 'Black Pepper Steak', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'White Rice', 'Egg Roll', 'Spring Roll', 'Fountain Soda', 'Coke', 'Apple Juice', 'Honey Sesame Chicken', 'Cream Cheese Rangoons']"
3024,7,2024-11-22 14:36:00,14.45,Gift Card,"[4, 22, 10, 23]","['Honey Walnut Shrimp', 'Fried Rice', 'Super Greens', 'Cream Cheese Rangoons']"
3025,8,2024-11-22 10:48:00,36.90,Credit,"[19, 4, 20, 4, 2, 5, 18, 22, 10, 10, 25, 13, 24]","['Beijing Beef', 'Honey Walnut Shrimp', 'Teriyaki Chicken', 'Fried Rice', 'Egg Roll', 'Bourbon Chicken', 'Honey Sesame Chicken', 'Mushroom Chicken', 'Super Greens', 'Apple Pie Roll', 'Water Bottle']"
3026,10,2024-11-22 16:24:00,36.45,Credit,"[8, 6, 21, 5, 20, 20, 24, 13, 23]","['Teriyaki Chicken', 'SweetFire Chicken Breast', 'Broccoli Beef', 'Egg Roll', 'Mushroom Chicken', 'String Bean Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
