EmployeeId,SaleDate,AmountSold,PaymentType
8,2024-11-09 13:07:00,18.05,Credit
2,2024-11-09 11:10:00,28.85,Credit
10,2024-11-09 10:37:00,21.55,Cash
9,2024-11-09 10:07:00,19.10,Gift Card
4,2024-11-09 08:09:00,21.55,Credit
8,2024-11-09 09:49:00,17.55,Gift Card
3,2024-11-09 19:12:00,43.30,Cash
3,2024-11-09 09:31:00,29.60,Cash
7,2024-11-09 15:59:00,30.20,Gift Card
7,2024-11-09 15:42:00,28.30,Gift Card
8,2024-11-09 11:30:00,25.10,Cash
8,2024-11-09 11:48:00,33.00,Credit
1,2024-11-09 08:31:00,34.15,Cash
9,2024-11-09 17:57:00,29.45,Gift Card
8,2024-11-09 17:43:00,38.00,Cash
4,2024-11-09 19:46:00,36.65,Gift Card
8,2024-11-09 20:11:00,17.55,Gift Card
10,2024-11-09 13:10:00,48.55,Credit
1,2024-11-09 18:24:00,41.50,Cash
8,2024-11-09 14:07:00,31.50,Cash
5,2024-11-09 15:41:00,46.90,Cash
9,2024-11-09 13:22:00,27.95,Cash
4,2024-11-09 10:08:00,38.90,Cash
6,2024-11-09 09:25:00,24.10,Credit
6,2024-11-09 20:31:00,43.40,Credit
8,2024-11-09 10:05:00,38.65,Gift Card
5,2024-11-09 11:56:00,15.20,Cash
1,2024-11-09 14:31:00,21.20,Gift Card
2,2024-11-09 18:02:00,34.00,Gift Card
5,2024-11-09 20:34:00,37.50,Credit
7,2024-11-09 12:42:00,24.50,Credit
4,2024-11-09 13:03:00,23.60,Cash
5,2024-11-09 20:00:00,43.55,Credit
5,2024-11-09 20:38:00,24.00,Gift Card
7,2024-11-09 15:39:00,23.20,Cash
4,2024-11-09 12:18:00,42.20,Cash
6,2024-11-09 17:35:00,35.65,Gift Card
10,2024-11-09 19:12:00,33.85,Credit
5,2024-11-09 13:48:00,32.50,Cash
1,2024-11-09 15:12:00,36.90,Gift Card
9,2024-11-09 16:12:00,21.20,Cash
10,2024-11-09 11:22:00,29.10,Cash
9,2024-11-09 17:04:00,46.55,Credit
8,2024-11-09 09:06:00,34.60,Gift Card
6,2024-11-09 20:00:00,44.80,Gift Card
2,2024-11-09 11:58:00,34.90,Credit
10,2024-11-09 13:26:00,37.65,Gift Card
1,2024-11-09 11:07:00,33.00,Credit
3,2024-11-09 20:32:00,30.35,Credit
6,2024-11-09 10:28:00,39.05,Gift Card
9,2024-11-09 14:03:00,18.30,Cash
9,2024-11-09 14:17:00,6.95,Cash
7,2024-11-09 19:16:00,46.60,Gift Card
1,2024-11-09 20:54:00,20.30,Cash
7,2024-11-09 08:01:00,34.60,Cash
10,2024-11-09 10:18:00,43.30,Gift Card
4,2024-11-09 17:11:00,10.45,Gift Card
7,2024-11-09 20:35:00,34.75,Cash
2,2024-11-09 17:15:00,14.70,Cash
5,2024-11-09 15:20:00,26.60,Gift Card
2,2024-11-09 17:27:00,36.65,Credit
4,2024-11-09 08:57:00,14.80,Gift Card
6,2024-11-09 16:07:00,21.05,Gift Card
2,2024-11-09 13:46:00,40.75,Cash
9,2024-11-09 18:51:00,47.55,Gift Card
8,2024-11-09 17:54:00,30.10,Cash
7,2024-11-09 18:03:00,44.85,Cash
6,2024-11-09 12:54:00,31.90,Gift Card
8,2024-11-09 12:45:00,23.45,Gift Card
10,2024-11-09 20:34:00,22.55,Credit
5,2024-11-09 19:58:00,22.15,Credit
2,2024-11-09 09:42:00,19.20,Credit
6,2024-11-09 14:20:00,34.50,Cash
3,2024-11-09 20:35:00,36.65,Credit
6,2024-11-09 12:47:00,42.95,Gift Card
4,2024-11-09 11:05:00,37.25,Credit
5,2024-11-09 18:40:00,45.15,Gift Card
9,2024-11-09 15:42:00,36.05,Gift Card
7,2024-11-09 20:56:00,28.10,Credit
2,2024-11-09 11:50:00,33.10,Gift Card
8,2024-11-09 16:07:00,43.05,Credit
4,2024-11-09 18:48:00,14.65,Credit
3,2024-11-09 15:10:00,36.15,Cash
4,2024-11-09 11:09:00,34.00,Credit
7,2024-11-09 12:48:00,29.60,Cash
9,2024-11-09 20:33:00,45.15,Cash
4,2024-11-09 14:25:00,48.15,Credit
7,2024-11-09 19:11:00,41.60,Cash
5,2024-11-09 16:42:00,35.60,Gift Card
10,2024-11-09 14:33:00,11.30,Cash
2,2024-11-09 10:58:00,30.60,Cash
3,2024-11-09 17:30:00,24.20,Cash
4,2024-11-09 16:09:00,30.75,Gift Card
4,2024-11-09 14:03:00,44.70,Credit
10,2024-11-09 16:34:00,49.80,Gift Card
9,2024-11-09 15:06:00,19.60,Cash
9,2024-11-09 18:47:00,26.50,Gift Card
4,2024-11-09 09:02:00,34.25,Gift Card
6,2024-11-09 11:46:00,23.60,Cash
2,2024-11-09 14:09:00,27.75,Gift Card
1,2024-11-09 17:41:00,34.60,Gift Card
9,2024-11-09 15:14:00,36.25,Cash
2,2024-11-09 16:00:00,15.80,Cash
7,2024-11-09 11:25:00,39.60,Credit
5,2024-11-09 17:18:00,40.45,Gift Card
9,2024-11-09 20:19:00,46.90,Credit
5,2024-11-09 08:47:00,37.40,Cash
9,2024-11-09 15:16:00,27.10,Gift Card
7,2024-11-09 15:30:00,19.70,Gift Card
5,2024-11-09 16:17:00,18.85,Credit
8,2024-11-09 09:03:00,36.20,Credit
8,2024-11-09 11:20:00,24.50,Gift Card
1,2024-11-09 12:25:00,23.70,Cash
7,2024-11-09 16:08:00,35.60,Credit
7,2024-11-09 20:18:00,30.50,Cash
4,2024-11-09 17:17:00,33.25,Credit
7,2024-11-09 18:07:00,26.10,Cash
8,2024-11-09 15:09:00,35.50,Credit
9,2024-11-09 08:33:00,30.20,Cash
2,2024-11-09 20:35:00,30.50,Credit
8,2024-11-09 17:15:00,38.65,Gift Card
2,2024-11-09 15:56:00,28.85,Gift Card
6,2024-11-09 11:56:00,31.25,Cash
5,2024-11-09 15:54:00,30.35,Gift Card
7,2024-11-09 12:12:00,29.90,Credit
8,2024-11-09 14:55:00,22.60,Cash
6,2024-11-09 10:16:00,43.85,Gift Card
8,2024-11-09 15:00:00,23.30,Cash
6,2024-11-09 20:22:00,39.80,Cash
1,2024-11-09 16:43:00,37.35,Gift Card
8,2024-11-09 15:24:00,39.00,Cash
9,2024-11-09 12:33:00,22.10,Gift Card
5,2024-11-09 20:48:00,23.70,Credit
8,2024-11-09 12:03:00,26.80,Cash
6,2024-11-09 12:42:00,32.00,Cash
7,2024-11-10 20:47:00,33.50,Credit
7,2024-11-10 10:00:00,50.90,Credit
2,2024-11-10 15:39:00,41.40,Gift Card
6,2024-11-10 08:50:00,31.20,Gift Card
9,2024-11-10 19:40:00,24.60,Gift Card
5,2024-11-10 14:15:00,44.05,Credit
3,2024-11-10 13:46:00,33.10,Gift Card
2,2024-11-10 09:06:00,31.50,Credit
7,2024-11-10 19:51:00,32.25,Gift Card
7,2024-11-10 19:57:00,27.00,Gift Card
6,2024-11-10 20:21:00,31.50,Cash
9,2024-11-10 08:31:00,35.40,Credit
10,2024-11-10 16:12:00,21.70,Credit
3,2024-11-10 12:19:00,33.50,Cash
1,2024-11-10 19:53:00,22.10,Gift Card
10,2024-11-10 09:14:00,37.20,Gift Card
2,2024-11-10 13:18:00,30.30,Cash
4,2024-11-10 18:04:00,31.35,Gift Card
7,2024-11-10 18:31:00,40.15,Credit
8,2024-11-10 09:46:00,36.40,Gift Card
7,2024-11-10 08:04:00,23.45,Credit
4,2024-11-10 19:51:00,46.30,Gift Card
3,2024-11-10 20:53:00,34.45,Credit
10,2024-11-10 16:25:00,43.40,Credit
5,2024-11-10 12:55:00,20.80,Credit
3,2024-11-10 20:43:00,46.90,Cash
5,2024-11-10 17:54:00,27.10,Gift Card
2,2024-11-10 11:56:00,32.95,Cash
2,2024-11-10 09:36:00,32.35,Credit
6,2024-11-10 15:40:00,15.05,Credit
9,2024-11-10 15:03:00,36.80,Gift Card
6,2024-11-10 12:45:00,34.30,Credit
5,2024-11-10 11:01:00,51.65,Credit
7,2024-11-10 17:53:00,21.55,Gift Card
5,2024-11-10 12:27:00,22.35,Cash
7,2024-11-10 18:51:00,18.60,Cash
9,2024-11-10 13:44:00,31.00,Credit
6,2024-11-10 08:29:00,30.35,Credit
4,2024-11-10 09:06:00,45.40,Cash
8,2024-11-10 20:17:00,34.50,Gift Card
8,2024-11-10 19:57:00,38.40,Gift Card
4,2024-11-10 13:39:00,35.50,Cash
4,2024-11-10 14:05:00,29.60,Gift Card
2,2024-11-10 16:31:00,44.30,Credit
1,2024-11-10 15:55:00,27.25,Gift Card
10,2024-11-10 09:37:00,21.35,Cash
10,2024-11-10 15:00:00,27.55,Credit
5,2024-11-10 13:44:00,17.15,Gift Card
2,2024-11-10 18:38:00,30.00,Cash
10,2024-11-10 17:24:00,37.25,Gift Card
8,2024-11-10 12:45:00,38.20,Cash
3,2024-11-10 15:58:00,32.25,Gift Card
10,2024-11-10 18:48:00,33.90,Cash
1,2024-11-10 18:42:00,41.65,Credit
7,2024-11-10 15:24:00,37.65,Cash
5,2024-11-12 14:31:00,20.80,Cash
7,2024-11-12 18:33:00,40.00,Gift Card
3,2024-11-12 09:50:00,32.55,Cash
10,2024-11-12 08:37:00,30.40,Credit
3,2024-11-12 18:22:00,21.55,Gift Card
10,2024-11-12 11:28:00,46.85,Cash
3,2024-11-12 16:25:00,32.85,Gift Card
5,2024-11-12 12:18:00,35.50,Credit
7,2024-11-12 11:53:00,20.45,Gift Card
6,2024-11-12 10:26:00,21.10,Cash
2,2024-11-12 08:26:00,45.90,Credit
7,2024-11-12 18:22:00,15.45,Credit
1,2024-11-12 17:14:00,47.40,Credit
10,2024-11-12 19:07:00,31.75,Gift Card
6,2024-11-12 19:35:00,45.05,Credit
2,2024-11-12 14:57:00,42.80,Gift Card
7,2024-11-12 18:11:00,33.60,Credit
4,2024-11-12 19:03:00,32.25,Credit
7,2024-11-12 20:38:00,23.70,Gift Card
2,2024-11-12 08:53:00,10.80,Gift Card
9,2024-11-12 09:42:00,37.50,Cash
6,2024-11-12 20:04:00,34.85,Credit
8,2024-11-12 16:08:00,23.85,Credit
3,2024-11-12 08:59:00,16.55,Credit
3,2024-11-12 17:39:00,35.00,Cash
10,2024-11-12 10:28:00,37.65,Gift Card
8,2024-11-12 12:21:00,36.40,Cash
3,2024-11-12 11:53:00,32.80,Cash
9,2024-11-12 14:32:00,19.05,Gift Card
9,2024-11-12 14:35:00,22.10,Cash
1,2024-11-12 11:59:00,36.30,Gift Card
6,2024-11-12 09:14:00,32.70,Gift Card
1,2024-11-12 19:41:00,34.60,Credit
3,2024-11-12 16:03:00,50.05,Credit
4,2024-11-12 11:42:00,42.30,Cash
5,2024-11-12 15:46:00,28.65,Gift Card
4,2024-11-12 16:51:00,35.30,Credit
1,2024-11-12 20:55:00,30.20,Credit
9,2024-11-12 08:57:00,24.90,Gift Card
7,2024-11-12 11:24:00,22.60,Cash
4,2024-11-12 14:54:00,44.80,Credit
10,2024-11-12 18:42:00,24.60,Gift Card
10,2024-11-12 16:22:00,22.85,Gift Card
8,2024-11-12 14:40:00,21.50,Credit
6,2024-11-12 20:42:00,52.60,Cash
4,2024-11-12 08:42:00,32.25,Cash
4,2024-11-12 19:11:00,18.90,Credit
5,2024-11-12 11:37:00,52.05,Credit
7,2024-11-12 19:11:00,27.35,Credit
3,2024-11-12 08:03:00,44.80,Gift Card
3,2024-11-12 08:37:00,56.85,Credit
2,2024-11-12 13:16:00,18.15,Cash
2,2024-11-12 09:31:00,27.35,Cash
5,2024-11-12 19:19:00,36.40,Cash
9,2024-11-12 13:37:00,39.40,Gift Card
2,2024-11-12 17:21:00,38.50,Cash
3,2024-11-12 15:24:00,28.30,Credit
6,2024-11-12 20:25:00,36.50,Cash
1,2024-11-12 12:51:00,37.05,Gift Card
8,2024-11-12 14:30:00,31.80,Cash
2,2024-11-12 11:27:00,29.30,Cash
8,2024-11-12 18:04:00,37.75,Gift Card
6,2024-11-12 11:42:00,27.85,Gift Card
4,2024-11-12 13:25:00,25.10,Gift Card
6,2024-11-12 13:12:00,29.50,Cash
7,2024-11-12 10:02:00,50.80,Credit
2,2024-11-12 12:10:00,28.25,Cash
5,2024-11-12 17:08:00,37.10,Cash
5,2024-11-12 15:03:00,31.00,Credit
9,2024-11-12 14:21:00,29.10,Gift Card
6,2024-11-12 08:21:00,28.85,Gift Card
9,2024-11-12 13:56:00,21.80,Credit
8,2024-11-12 14:13:00,29.85,Credit
3,2024-11-12 17:52:00,40.40,Cash
3,2024-11-12 18:20:00,43.65,Gift Card
10,2024-11-12 16:10:00,26.85,Credit
10,2024-11-12 16:53:00,37.95,Credit
7,2024-11-12 19:03:00,48.15,Cash
3,2024-11-12 19:26:00,23.60,Cash
5,2024-11-12 16:24:00,17.55,Cash
2,2024-11-12 14:56:00,29.90,Gift Card
1,2024-11-12 19:30:00,38.00,Credit
10,2024-11-12 10:57:00,27.85,Cash
5,2024-11-12 08:52:00,26.50,Gift Card
7,2024-11-12 20:56:00,28.25,Cash
5,2024-11-12 11:32:00,26.50,Credit
9,2024-11-12 15:47:00,32.65,Credit
1,2024-11-12 14:16:00,37.15,Cash
8,2024-11-12 08:33:00,33.45,Credit
4,2024-11-12 13:51:00,32.70,Gift Card
8,2024-11-13 18:05:00,32.70,Credit
8,2024-11-13 16:40:00,22.55,Gift Card
2,2024-11-13 11:06:00,19.70,Gift Card
8,2024-11-13 13:05:00,30.20,Gift Card
2,2024-11-13 17:15:00,27.50,Credit
7,2024-11-13 18:57:00,34.90,Credit
3,2024-11-13 17:25:00,35.25,Cash
5,2024-11-13 10:04:00,30.00,Credit
8,2024-11-13 16:23:00,44.15,Credit
8,2024-11-13 19:47:00,23.10,Gift Card
9,2024-11-13 09:37:00,47.40,Cash
9,2024-11-13 20:31:00,30.20,Gift Card
2,2024-11-13 16:17:00,30.60,Cash
7,2024-11-13 12:50:00,10.20,Gift Card
7,2024-11-13 10:05:00,34.00,Gift Card
5,2024-11-13 20:40:00,22.45,Cash
8,2024-11-13 14:48:00,17.55,Gift Card
1,2024-11-13 09:54:00,19.60,Gift Card
9,2024-11-13 17:34:00,33.70,Cash
10,2024-11-13 14:54:00,38.25,Credit
10,2024-11-13 17:11:00,38.00,Credit
8,2024-11-13 08:08:00,29.60,Credit
4,2024-11-13 10:20:00,29.60,Gift Card
10,2024-11-13 09:28:00,33.40,Cash
2,2024-11-13 20:50:00,31.35,Cash
10,2024-11-13 19:32:00,42.30,Cash
5,2024-11-13 18:30:00,49.55,Gift Card
6,2024-11-13 11:58:00,42.10,Cash
10,2024-11-13 20:11:00,31.90,Credit
1,2024-11-13 14:44:00,36.65,Cash
4,2024-11-13 15:04:00,37.05,Credit
9,2024-11-13 15:40:00,30.75,Cash
1,2024-11-13 20:32:00,32.60,Credit
4,2024-11-13 11:19:00,29.60,Cash
5,2024-11-13 17:27:00,38.10,Gift Card
5,2024-11-13 08:10:00,17.70,Gift Card
10,2024-11-13 16:27:00,41.90,Cash
8,2024-11-13 08:46:00,45.65,Credit
1,2024-11-13 17:42:00,20.45,Credit
6,2024-11-13 12:59:00,43.85,Gift Card
10,2024-11-13 11:51:00,25.05,Cash
4,2024-11-14 16:53:00,25.60,Cash
10,2024-11-14 13:02:00,38.00,Credit
9,2024-11-14 18:09:00,49.80,Cash
9,2024-11-14 14:04:00,45.05,Gift Card
6,2024-11-14 15:04:00,47.05,Gift Card
6,2024-11-14 12:49:00,45.60,Cash
4,2024-11-14 12:31:00,29.45,Credit
6,2024-11-14 11:41:00,30.90,Cash
2,2024-11-14 15:25:00,32.50,Gift Card
6,2024-11-14 12:22:00,31.15,Gift Card
6,2024-11-14 18:24:00,39.75,Cash
9,2024-11-14 12:55:00,22.45,Gift Card
7,2024-11-14 09:55:00,34.90,Cash
6,2024-11-14 14:41:00,30.90,Cash
5,2024-11-14 14:04:00,39.25,Credit
6,2024-11-14 17:20:00,20.40,Gift Card
3,2024-11-14 13:45:00,31.65,Gift Card
9,2024-11-14 13:15:00,26.75,Credit
5,2024-11-14 09:08:00,19.45,Gift Card
4,2024-11-14 08:10:00,33.00,Gift Card
4,2024-11-14 19:11:00,35.15,Cash
10,2024-11-14 10:22:00,35.00,Credit
5,2024-11-14 10:14:00,18.30,Credit
2,2024-11-14 11:34:00,28.30,Gift Card
3,2024-11-14 12:22:00,37.15,Gift Card
7,2024-11-14 11:26:00,51.65,Cash
4,2024-11-14 09:37:00,29.75,Gift Card
6,2024-11-14 09:09:00,43.35,Cash
8,2024-11-14 17:55:00,41.50,Gift Card
3,2024-11-14 08:26:00,35.00,Credit
3,2024-11-14 19:28:00,15.30,Cash
4,2024-11-14 08:30:00,24.60,Credit
7,2024-11-14 14:08:00,20.35,Gift Card
9,2024-11-14 12:26:00,50.80,Gift Card
4,2024-11-14 13:13:00,32.10,Gift Card
3,2024-11-14 15:57:00,18.25,Cash
6,2024-11-14 16:45:00,31.75,Gift Card
2,2024-11-14 16:00:00,35.60,Credit
9,2024-11-14 10:49:00,40.50,Gift Card
4,2024-11-14 12:08:00,24.00,Cash
4,2024-11-14 17:46:00,39.00,Cash
2,2024-11-14 10:58:00,18.20,Gift Card
6,2024-11-14 17:59:00,14.45,Gift Card
4,2024-11-14 11:41:00,33.40,Credit
7,2024-11-14 11:43:00,34.00,Credit
10,2024-11-14 10:58:00,33.00,Credit
5,2024-11-14 15:43:00,20.80,Gift Card
9,2024-11-14 13:40:00,43.40,Cash
6,2024-11-14 10:59:00,50.05,Credit
5,2024-11-14 14:03:00,34.15,Credit
2,2024-11-14 14:35:00,26.50,Credit
5,2024-11-14 13:37:00,27.80,Credit
5,2024-11-14 08:09:00,30.40,Gift Card
6,2024-11-14 18:33:00,29.25,Gift Card
8,2024-11-14 18:37:00,14.80,Credit
3,2024-11-14 16:20:00,26.55,Credit
2,2024-11-14 16:40:00,40.70,Gift Card
4,2024-11-14 17:48:00,29.50,Cash
8,2024-11-14 20:52:00,21.20,Credit
9,2024-11-14 13:52:00,37.25,Cash
4,2024-11-14 19:51:00,21.20,Cash
9,2024-11-14 18:31:00,34.75,Gift Card
3,2024-11-14 08:24:00,45.90,Gift Card
9,2024-11-14 10:31:00,44.80,Cash
3,2024-11-14 09:56:00,38.50,Credit
10,2024-11-14 18:52:00,41.65,Cash
7,2024-11-14 13:07:00,33.65,Credit
5,2024-11-14 16:52:00,37.05,Cash
9,2024-11-14 14:52:00,28.30,Cash
3,2024-11-14 18:57:00,19.45,Gift Card
10,2024-11-14 20:06:00,38.00,Gift Card
6,2024-11-14 14:06:00,46.80,Gift Card
7,2024-11-14 08:32:00,33.75,Credit
1,2024-11-14 13:35:00,33.05,Gift Card
8,2024-11-14 16:41:00,45.80,Cash
5,2024-11-14 18:00:00,42.65,Gift Card
5,2024-11-14 13:28:00,23.10,Gift Card
10,2024-11-14 09:37:00,38.10,Credit
2,2024-11-14 11:26:00,30.95,Cash
1,2024-11-14 13:14:00,25.60,Gift Card
4,2024-11-14 09:43:00,43.25,Credit
6,2024-11-14 15:40:00,43.55,Gift Card
6,2024-11-14 12:30:00,32.25,Credit
1,2024-11-14 13:49:00,31.00,Cash
8,2024-11-14 19:35:00,21.55,Cash
10,2024-11-14 19:45:00,10.45,Credit
3,2024-11-14 16:21:00,46.05,Credit
7,2024-11-14 17:18:00,28.45,Cash
9,2024-11-14 14:37:00,19.45,Credit
8,2024-11-14 14:37:00,29.60,Cash
4,2024-11-14 11:15:00,29.10,Credit
5,2024-11-14 15:45:00,28.60,Gift Card
2,2024-11-14 08:07:00,36.75,Credit
4,2024-11-14 10:42:00,29.10,Cash
1,2024-11-14 15:59:00,37.65,Credit
1,2024-11-14 12:45:00,25.10,Gift Card
5,2024-11-14 13:07:00,28.85,Cash
2,2024-11-14 17:13:00,32.40,Credit
5,2024-11-14 20:22:00,40.15,Gift Card
8,2024-11-14 11:47:00,27.10,Cash
5,2024-11-14 18:10:00,49.05,Gift Card
1,2024-11-14 09:20:00,30.80,Cash
9,2024-11-14 20:46:00,18.05,Credit
4,2024-11-14 11:43:00,46.30,Gift Card
1,2024-11-14 09:41:00,30.35,Cash
2,2024-11-14 17:12:00,22.85,Gift Card
2,2024-11-14 15:18:00,17.30,Cash
10,2024-11-14 14:49:00,24.45,Gift Card
3,2024-11-14 13:49:00,23.30,Credit
6,2024-11-14 15:05:00,15.20,Cash
5,2024-11-14 10:56:00,11.30,Gift Card
9,2024-11-14 14:49:00,31.50,Gift Card
10,2024-11-14 13:58:00,19.20,Cash
6,2024-11-14 18:07:00,38.00,Credit
1,2024-11-14 15:00:00,34.00,Credit
2,2024-11-14 20:49:00,25.75,Gift Card
2,2024-11-14 17:16:00,20.95,Credit
1,2024-11-14 16:08:00,30.15,Gift Card
3,2024-11-14 19:39:00,40.40,Gift Card
8,2024-11-14 11:03:00,37.25,Cash
9,2024-11-14 20:40:00,36.50,Gift Card
1,2024-11-14 17:33:00,29.90,Cash
5,2024-11-14 09:47:00,24.70,Credit
5,2024-11-14 11:09:00,41.80,Cash
3,2024-11-14 14:53:00,34.50,Credit
5,2024-11-14 14:09:00,43.55,Cash
7,2024-11-14 20:23:00,20.65,Credit
10,2024-11-14 11:03:00,33.40,Cash
1,2024-11-14 18:45:00,25.35,Gift Card
6,2024-11-14 19:44:00,44.15,Gift Card
3,2024-11-14 18:42:00,27.50,Credit
2,2024-11-14 14:31:00,30.00,Credit
10,2024-11-14 19:22:00,48.15,Cash
7,2024-11-14 09:18:00,35.90,Gift Card
9,2024-11-14 13:31:00,34.75,Gift Card
3,2024-11-14 08:42:00,29.20,Credit
3,2024-11-14 14:03:00,28.60,Cash
4,2024-11-14 15:16:00,33.60,Cash
7,2024-11-14 18:58:00,36.35,Gift Card
7,2024-11-14 14:18:00,32.75,Cash
6,2024-11-14 11:29:00,34.25,Gift Card
7,2024-11-14 12:15:00,44.00,Cash
5,2024-11-14 10:02:00,34.65,Credit
7,2024-11-14 18:52:00,46.80,Cash
10,2024-11-14 15:21:00,24.25,Credit
10,2024-11-15 13:30:00,12.30,Credit
3,2024-11-15 08:22:00,39.80,Credit
10,2024-11-15 14:08:00,29.35,Cash
5,2024-11-15 19:19:00,22.60,Credit
7,2024-11-15 08:37:00,12.70,Credit
10,2024-11-15 20:57:00,44.90,Gift Card
2,2024-11-15 20:22:00,19.95,Credit
1,2024-11-15 18:00:00,23.25,Credit
4,2024-11-15 13:20:00,10.20,Credit
5,2024-11-15 11:50:00,45.15,Credit
6,2024-11-15 18:19:00,32.05,Gift Card
5,2024-11-15 11:20:00,14.45,Cash
1,2024-11-15 12:07:00,23.05,Cash
4,2024-11-15 10:53:00,22.45,Gift Card
8,2024-11-15 10:11:00,41.45,Gift Card
6,2024-11-15 09:18:00,42.65,Credit
3,2024-11-15 20:53:00,15.20,Cash
2,2024-11-15 10:32:00,29.00,Credit
7,2024-11-15 11:11:00,21.50,Gift Card
8,2024-11-15 10:39:00,25.35,Credit
5,2024-11-15 15:47:00,38.80,Gift Card
2,2024-11-15 12:59:00,18.90,Gift Card
1,2024-11-15 11:17:00,13.80,Credit
9,2024-11-15 19:23:00,22.10,Credit
7,2024-11-15 08:16:00,28.45,Gift Card
3,2024-11-15 20:14:00,42.65,Credit
4,2024-11-15 15:56:00,51.65,Credit
2,2024-11-15 18:22:00,33.50,Gift Card
7,2024-11-15 17:02:00,14.30,Cash
6,2024-11-15 18:52:00,37.05,Credit
5,2024-11-15 20:28:00,35.40,Cash
2,2024-11-15 20:01:00,35.50,Gift Card
1,2024-11-15 08:33:00,26.50,Credit
7,2024-11-16 10:39:00,37.65,Cash
2,2024-11-16 19:24:00,37.05,Gift Card
1,2024-11-16 10:43:00,29.00,Credit
3,2024-11-16 14:58:00,33.85,Credit
6,2024-11-16 12:19:00,33.00,Gift Card
7,2024-11-16 12:41:00,45.90,Gift Card
7,2024-11-16 15:14:00,47.50,Gift Card
4,2024-11-16 20:14:00,34.10,Gift Card
9,2024-11-16 16:54:00,47.60,Cash
1,2024-11-16 20:56:00,43.85,Cash
1,2024-11-16 10:39:00,25.60,Gift Card
4,2024-11-16 11:31:00,35.15,Cash
10,2024-11-16 08:42:00,18.30,Cash
4,2024-11-16 14:12:00,31.15,Cash
9,2024-11-16 12:22:00,19.70,Gift Card
10,2024-11-16 08:32:00,53.60,Gift Card
10,2024-11-16 14:47:00,29.20,Gift Card
7,2024-11-16 10:59:00,24.00,Credit
1,2024-11-16 14:07:00,36.75,Credit
2,2024-11-16 13:51:00,43.40,Gift Card
10,2024-11-16 20:44:00,41.35,Cash
2,2024-11-16 18:04:00,27.45,Credit
3,2024-11-16 18:05:00,27.60,Cash
5,2024-11-16 18:28:00,58.60,Credit
1,2024-11-16 09:04:00,16.95,Gift Card
10,2024-11-16 12:31:00,33.85,Gift Card
3,2024-11-16 15:17:00,35.25,Cash
4,2024-11-16 12:02:00,32.70,Gift Card
4,2024-11-16 13:14:00,33.50,Credit
10,2024-11-16 09:14:00,29.10,Gift Card
4,2024-11-16 17:34:00,15.60,Cash
8,2024-11-16 19:20:00,39.15,Gift Card
4,2024-11-16 16:37:00,25.70,Gift Card
6,2024-11-16 08:17:00,12.95,Gift Card
5,2024-11-16 20:53:00,19.30,Gift Card
3,2024-11-16 14:58:00,22.35,Gift Card
7,2024-11-16 19:29:00,8.30,Gift Card
5,2024-11-16 15:19:00,42.35,Cash
7,2024-11-16 12:31:00,25.20,Gift Card
7,2024-11-16 17:17:00,52.55,Cash
4,2024-11-16 11:39:00,42.40,Credit
3,2024-11-16 09:04:00,28.25,Gift Card
8,2024-11-16 17:12:00,25.05,Cash
8,2024-11-16 12:46:00,36.65,Gift Card
9,2024-11-16 11:51:00,12.55,Credit
2,2024-11-16 13:56:00,45.90,Gift Card
8,2024-11-16 18:51:00,17.15,Gift Card
7,2024-11-16 09:56:00,18.30,Gift Card
4,2024-11-16 12:31:00,38.55,Gift Card
1,2024-11-16 11:32:00,22.35,Cash
7,2024-11-16 17:57:00,22.10,Gift Card
1,2024-11-16 12:35:00,24.00,Gift Card
2,2024-11-16 14:17:00,50.55,Cash
2,2024-11-16 17:53:00,44.15,Cash
9,2024-11-16 18:18:00,37.25,Credit
9,2024-11-16 14:46:00,35.00,Cash
10,2024-11-16 13:23:00,28.25,Credit
5,2024-11-16 14:45:00,18.80,Credit
2,2024-11-16 13:58:00,22.85,Credit
3,2024-11-16 08:33:00,33.00,Credit
1,2024-11-16 12:17:00,25.10,Gift Card
5,2024-11-16 20:25:00,16.20,Cash
4,2024-11-16 19:35:00,23.10,Credit
2,2024-11-16 12:46:00,36.65,Gift Card
1,2024-11-16 13:47:00,27.10,Cash
2,2024-11-16 09:19:00,38.40,Credit
4,2024-11-16 13:27:00,25.05,Credit
4,2024-11-16 17:03:00,14.05,Gift Card
3,2024-11-16 18:23:00,21.75,Credit
5,2024-11-16 16:35:00,20.55,Cash
10,2024-11-16 12:03:00,17.55,Gift Card
8,2024-11-16 12:34:00,27.10,Cash
7,2024-11-16 17:35:00,23.05,Gift Card
4,2024-11-16 12:25:00,33.75,Gift Card
9,2024-11-16 08:36:00,30.60,Credit
8,2024-11-16 15:33:00,23.10,Credit
5,2024-11-16 17:57:00,26.70,Cash
8,2024-11-16 09:10:00,39.40,Gift Card
7,2024-11-16 14:37:00,23.45,Gift Card
4,2024-11-16 12:30:00,53.40,Credit
9,2024-11-16 20:31:00,27.85,Gift Card
2,2024-11-16 19:11:00,43.90,Credit
5,2024-11-16 14:26:00,40.50,Cash
10,2024-11-16 18:17:00,31.35,Gift Card
4,2024-11-16 20:41:00,34.00,Credit
1,2024-11-16 13:42:00,38.75,Cash
4,2024-11-16 14:22:00,40.50,Cash
3,2024-11-16 17:22:00,50.30,Credit
7,2024-11-16 19:29:00,30.20,Credit
7,2024-11-16 12:51:00,30.10,Gift Card
